mG_th,lowG_range_1,lowG_range_2,lowG_range,min_mG_lpf[lowG_range],max_mG_lpf[lowG_range],mean_mG_lpf[lowG_range],std_mG_lpf[lowG_range],min_mG[lowG_range],max_mG[lowG_range],mean_mG[lowG_range],std_mG[lowG_range],min_gyro[lowG_range],max_gyro[lowG_range],mean_gyro[lowG_range],std_gyro[lowG_range],min_idx,mG_lpf[min_idx],mG[min_idx],gyro[min_idx],air_range_1,air_range_2,air_range,min_mG_lpf[air_range],max_mG_lpf[air_range],mean_mG_lpf[air_range],std_mG_lpf[air_range],min_mG[air_range],max_mG[air_range],mean_mG[air_range],std_mG[air_range],min_gyro[air_range],max_gyro[air_range],mean_gyro[air_range],std_gyro[air_range],liftoff_idx,mG_lpf[liftoff_idx],mG[liftoff_idx],gyro[liftoff_idx],touch_idx,mG_lpf[touch_idx],mG[touch_idx],gyro[touch_idx],landing_range_1,landing_range_2,landing_range,min_mG_lpf[landing_range],max_mG_lpf[landing_range],mean_mG_lpf[landing_range],std_mG_lpf[landing_range],min_mG[landing_range],max_mG[landing_range],mean_mG[landing_range],std_mG[landing_range],min_gyro[landing_range],max_gyro[landing_range],mean_gyro[landing_range],std_gyro[landing_range],full_jump_range,min_mG_lpf[full_jump_range],max_mG_lpf[full_jump_range],mean_mG_lpf[full_jump_range],std_mG_lpf[full_jump_range],min_mG[full_jump_range],max_mG[full_jump_range],mean_mG[full_jump_range],std_mG[full_jump_range],min_gyro[full_jump_range],max_gyro[full_jump_range],mean_gyro[full_jump_range],std_gyro[full_jump_range],impulse_idx,mG_lpf[impulse_idx],mG[impulse_idx],gyro[impulse_idx],distance,tests_passed,total_tests,confidence,run_sample_count,min_mG_lpf[full_range],max_mG_lpf[full_range],mean_mG_lpf[full_range],std_mG_lpf[full_range],min_mG[full_range],max_mG[full_range],mean_mG[full_range],std_mG[full_range],min_gyro[full_range],max_gyro[full_range],mean_gyro[full_range],std_gyro[full_range]
600,926096,926101,5,585.5879450330181,597.5111753890504,589.5822800286214,4.301281722904585,169.74687036879354,334.58332295558307,259.3956404962761,68.79899484386905,146243.01761109827,174914.76124101132,159165.10982427638,10406.057592865362,926099,585.5879450330181,184.74306482247175,146243.01761109827,926087,926110,23,585.5879450330181,768.5474843993115,649.3689467327516,55.897893799406354,169.74687036879354,1191.8745739380465,600.8108785259312,300.95988679937057,132191.99294964882,234003.68672309417,171405.3768220571,24181.980732371405,926087,768.5474843993115,1077.223746489094,158816.31717175664,926110,769.6628665326137,902.4067818894093,166212.66738729633,926110,926160,50,769.6628665326137,1444.0971644571734,1221.065155577948,190.89909308015828,346.6929477217557,8311.956809319932,2558.62891074685,1852.9430906237749,47106.46346309601,348346.4248417084,144281.81735612976,71333.22920219167,73,585.5879450330181,1444.0971644571734,1040.9416925171327,310.60664127178035,169.74687036879354,8311.956809319932,1941.7821334717669,1790.9087754601705,47106.46346309601,348346.4248417084,152827.59636594253,61872.68690544295,926117,1013.0498456677673,8311.956809319932,179515.61074179594,1.4884940739960428,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,926991,927008,17,486.93777493821113,596.9383327426407,522.4505726661445,32.65727628682562,1368.242668535081,7267.363896214362,3402.66601509137,1815.408069919944,33179.55695906743,885211.8768407934,264286.14105239464,178947.46841885222,927000,486.93777493821113,1368.242668535081,164324.9664536707,926992,927008,16,486.93777493821113,576.6827379886167,517.7950876613634,27.65327484536139,1368.242668535081,7267.363896214362,3497.2949418131025,1830.1528187472459,33179.55695906743,885211.8768407934,262854.260920383,184360.32371350736,926992,576.6827379886167,1757.3701943529143,201840.4208774843,927008,578.3123279671169,4456.806367792974,236274.44169863148,927008,927058,50,578.3123279671169,1256.3758700667763,1049.5451897649123,203.75586114392144,544.2012495391755,5400.597374365173,2164.7465246195948,1099.5424885593936,19339.012384297188,337653.8578189208,150186.01643955003,80399.19538166533,66,486.93777493821113,1256.3758700667763,920.6360741034458,289.07977236115687,544.2012495391755,7267.363896214362,2487.788565151355,1433.1808849693602,19339.012384297188,885211.8768407934,177499.53025308534,124370.50444780194,927053,1131.638282013868,5400.597374365173,274227.41000855475,0.8249193199872992,6,15,40.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,927065,927123,58,169.95385804482984,580.4922201441972,305.187814873036,120.87138258702038,84.970583144992,5767.204001940629,1094.3592204434538,1157.3067426704108,14704.832538998871,436561.9687970999,69798.73234860042,85046.58076877327,927076,169.95385804482984,679.8529252713413,56245.59893893921,927067,927108,41,169.95385804482984,467.5316298746134,241.0492973368953,61.73614935576376,84.970583144992,1182.3611969275717,595.0319284464558,261.91835300621284,14704.832538998871,88748.87548583362,40133.399326384926,18286.807452412464,927067,467.5316298746134,248.58600121487132,47067.5960720324,927108,326.40031068239426,778.0141386890086,35875.18780438647,927108,927158,50,326.40031068239426,1061.0099492309278,719.2147073374442,219.19445963457602,469.80102171025555,7599.668282234429,2606.433158526205,1578.065280695039,20524.56820495866,442040.35618934163,159820.4580800626,104659.78577791444,91,169.95385804482984,1061.0099492309278,503.7775445899441,291.06296205458,84.970583144992,7599.668282234429,1700.1974394792853,1549.4321316289875,14704.832538998871,442040.35618934163,105895.51952071335,98566.65635719932,927140,832.1862266451845,7599.668282234429,290709.1488068444,0.9667371818636924,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,927630,927659,29,130.89072393002942,562.143432766833,283.2413797017895,134.0410326439045,138.43048797140028,1689.893783644404,772.1028945632535,275.6008161494042,58544.82129104162,236813.24857363873,101348.27065029532,43575.84428510827,927644,130.89072393002942,771.5912130137305,85361.72092923151,927636,927658,22,130.89072393002942,462.41643363426283,226.78780569832176,93.58969167015594,138.43048797140028,947.7731796163046,711.2525907969107,210.10165784718845,58544.82129104162,98858.78716634147,82285.2731180593,10547.827250413586,927636,300.49665271424476,320.00312498474136,98858.78716634147,927658,516.226966654965,886.968432358221,65147.13884738147,927658,927708,50,516.226966654965,1252.1167634111544,1107.245159839007,191.81958860205603,706.9222022259593,8714.24362753303,3884.2071352091602,2009.7615258508272,59950.98497939796,634572.7061574584,231832.47886273323,124926.93518357168,72,130.89072393002942,1252.1167634111544,838.2165238515755,438.9989946926575,138.43048797140028,8714.24362753303,2914.69324663875,2225.9186119189867,58544.82129104162,634572.7061574584,186137.49932963846,124970.1313491346,927672,1115.7861477817687,8714.24362753303,193328.9243750143,0.5135641471899383,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,929206,929223,17,474.38248323529024,583.0801209007311,512.8434284033486,34.39886140522108,268.4939477902621,1366.795156561509,664.3231686530858,318.10101697807977,80494.33893138076,161339.44650952538,106854.13939240169,20037.735738668696,929214,474.38248323529024,858.0588557902074,111923.3894233015,929206,929234,28,474.38248323529024,959.816096746972,612.9107195765197,146.64711401887834,268.4939477902621,1589.7534400025684,737.9402377287349,324.69346836362615,46151.66410867543,161339.44650952538,98222.2491755252,22397.34229548314,929206,583.0801209007311,1240.962932564869,80494.33893138076,929234,1000.6265497752613,761.6363961891527,119870.78459741556,929234,929284,50,1000.6265497752613,1464.6228269055046,1312.329550514567,137.6054520263936,448.8630080547962,6876.080569626857,2219.876138544106,1535.5016279778113,30860.871666237814,289327.88476052566,112427.58414016123,60573.96214882247,78,474.38248323529024,1464.6228269055046,1061.256124023986,363.9031230718687,268.4939477902621,6876.080569626857,1687.899148507819,1433.383911876213,30860.871666237814,289327.88476052566,107328.23312721492,50779.5752342385,929253,1458.3237384690199,6876.080569626857,222563.81938670983,1.751700980781513,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,929457,929497,40,161.66268259744177,581.8104551116093,325.3926642737493,120.52640952314542,33.74907406137241,2453.26455972445,644.4552318746148,578.3459208029712,25856.6393794708,231574.48412983672,72543.61580470743,45903.44982655446,929470,161.66268259744177,373.59202346945256,99660.97430790048,929460,929490,30,161.66268259744177,441.65459707444853,270.4251840154397,79.07256228128756,33.74907406137241,787.2909246269768,384.0396000961816,189.7080710582227,25856.6393794708,114714.5383114102,60045.841891683485,28858.595683994765,929460,441.65459707444853,541.3002863476057,40747.03547498885,929490,402.4294322182489,846.4094753722928,29688.831233310615,929490,929540,50,402.4294322182489,1259.2605167098984,1003.1400332329976,283.68664490719914,310.22250079579976,7634.5902968004775,2066.457492257492,1553.0009506413312,22805.071804315812,1146671.8652692235,163336.70187701075,194709.2235307319,80,161.66268259744177,1259.2605167098984,728.3719647764135,422.46023363973706,33.74907406137241,7634.5902968004775,1435.5507826970002,1477.9322930357907,22805.071804315812,1146671.8652692235,124602.629382513,162811.71739455394,929499,665.5520336745802,7634.5902968004775,1146671.8652692235,0.8012761864181288,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,929690,929704,14,550.036393380041,596.508687863961,566.1233384571395,14.440273297018788,348.9885384937448,2393.6722833337067,975.7917481431665,562.0894374423652,4635.881793143565,78828.39209320459,56608.27269507049,21645.549484375224,929697,550.036393380041,1201.8356792839859,4635.881793143565,929688,957215,27527,550.036393380041,1347.9502025572,1012.8205561803532,39.08530687537496,280.4139796800438,3746.239447766253,1018.6703022109853,102.78153515567888,70.0,211645.0549859363,8867.58720417418,13952.382790391777,929688,626.8891927939562,610.5808709745172,43264.36062164793,957215,1252.1604640249848,1077.4042880924505,134158.08175432443,957215,957265,50,1221.6006476475757,1449.6032288897397,1359.0366009751506,72.96289984118681,709.9246438883496,4990.317424773699,1641.1712837700231,717.5927795962375,41965.335695071,279473.0516525699,104976.91259120339,53669.464789755824,27577,550.036393380041,1449.6032288897397,1013.448282265124,41.85066814530315,280.4139796800438,4990.317424773699,1019.7989619302418,110.36234600982598,70.0,279473.0516525699,9041.843514481734,14705.638718571368,957222,1397.3192603923467,4990.317424773699,233232.99359224457,2785.298863166894,14,15,93.33333333333333,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,959652,959688,36,321.518669149656,593.8983348194392,421.89318255773327,84.7372434390175,49.60846701924985,2308.591561970198,698.4074095412657,465.78050537431,15613.923273796372,186981.84537542675,67366.15790809096,44476.845278463436,959671,321.518669149656,692.9689747744844,48667.42134118059,959663,959686,23,321.518669149656,512.0104226136997,374.4137360098399,54.74485926088459,134.9518432626987,1123.9848753430804,543.8078318900665,273.0316087311679,17818.26590889248,100952.83898930233,50600.95608483698,19279.816880680504,959663,386.58876141410786,474.4291306401832,100952.83898930233,959686,538.054483153774,49.60846701924985,15613.923273796372,959686,959736,50,538.054483153774,1243.1763012805873,944.9434304761116,183.3710124581833,49.60846701924985,9905.850039244488,1681.0455504901681,1526.9589965605521,14279.656858622338,425452.5715047448,137086.77512154635,95173.75505240187,73,321.518669149656,1243.1763012805873,765.1874993429028,306.9510296280558,49.60846701924985,9905.850039244488,1322.7377761367115,1378.2498760335104,14279.656858622338,425452.5715047448,109837.81843874752,89080.84370160259,959693,730.8120165776313,9905.850039244488,286078.4215910036,0.8718703714534863,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,960106,960115,9,564.9448911483622,592.5177703559003,575.0590074589677,9.11046473623464,412.4621194728069,761.3153091853598,554.5684744590695,126.90996993724973,171577.1397943211,211589.34401335055,191003.09383368827,12519.086377889187,960110,564.9448911483622,759.2608247499669,192368.88989646948,960098,960122,24,564.9448911483622,794.409309758464,637.6893851150708,66.24070422788346,307.9188204705909,995.0487425247067,544.3632076010647,156.44844159321894,145382.07970723213,211589.34401335055,177940.67504023455,17938.284465327135,960098,794.409309758464,995.0487425247067,184061.14989318087,960122,758.158114541854,540.313797713884,139493.26291975536,960122,960172,50,758.158114541854,1574.946535500896,1331.4496290117524,249.45137613607278,540.313797713884,5309.482648996981,1809.2678696423652,1091.4037730738223,22069.546891587965,281115.35479229875,120271.25088243447,43045.467208226524,74,564.9448911483622,1574.946535500896,1106.4463066668825,385.9268482656061,307.9188204705909,5309.482648996981,1399.028519791133,1078.607835579361,22069.546891587965,281115.35479229875,138974.84790658587,45663.23038069902,960163,1548.8393173670213,5309.482648996981,53244.6062996056,1.521100928489776,10,15,66.66666666666666,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,961036,961043,7,578.7456994045149,594.7147506461745,584.3470026596141,5.317452507575024,528.6265222252853,1123.9350515043118,806.1773587914838,174.55308779194178,152728.30615180673,190490.95254105903,170648.15661048805,12827.5736381568,961039,578.7456994045149,960.1156180377444,170187.46311053584,961031,961047,16,578.7456994045149,676.4023160250641,608.6469806151804,28.340423611860967,528.6265222252853,2326.4696430428658,1047.8880092267748,476.3223384628801,100645.41966726554,198230.23634148246,160523.295637393,24234.52137881245,961031,676.4023160250641,1406.8898322185714,198230.23634148246,961047,649.5060420037992,894.0810925190175,151949.7499175303,961047,961097,50,649.5060420037992,1660.777005371939,1275.4848412465296,346.87393885821086,255.6873090319502,8739.525215937076,2550.237364752644,1825.4419309908183,34202.50429427646,439623.7748348012,145175.55689037175,84180.83590444105,66,578.7456994045149,1660.777005371939,1113.8271780631724,415.9490765071352,255.6873090319502,8739.525215937076,2186.031460382736,1730.3015369473535,34202.50429427646,439623.7748348012,148896.22082904362,74526.06194608918,961067,1257.336448183472,8739.525215937076,439623.7748348012,0.9675656218595907,11,15,73.33333333333333,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,961120,961134,14,506.83283194668,588.2760639213034,535.131814443899,25.36748200965707,174.32727841620198,785.3368703938457,508.0285173501724,178.41992157864095,94836.46397878825,128603.96494665318,108807.2264913471,10244.250253712698,961127,506.83283194668,373.21977439573055,110983.00770838751,961119,961135,16,506.83283194668,612.0722725726836,543.6048837397826,32.80395776934744,174.32727841620198,1218.9868744166197,571.3194226171379,247.2425273702325,94836.46397878825,128603.96494665318,108186.39223197567,9828.526635723068,961119,612.0722725726836,809.7246445551722,99765.9390774226,961135,620.3398634916535,2208.5137536361417,78441.42655510544,961135,961185,50,620.3398634916535,1522.6166414951967,1298.282336949271,289.3976380996804,504.26580292540166,7804.621707680649,2503.3738532797993,1435.4456557860524,29156.323499371454,426330.3092673567,145818.88070792795,86794.2523274847,66,506.83283194668,1522.6166414951967,1115.330227080304,410.25230333720344,174.32727841620198,7804.621707680649,2034.9970216040026,1503.7818489846074,29156.323499371454,426330.3092673567,136695.8531986062,77398.4008730093,961139,757.1173197670867,7804.621707680649,168044.24000839778,0.8663537315432484,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,961683,961700,17,503.0504618252417,599.8441428559972,535.3443518067207,29.124837500580398,252.88337232803585,680.3859199013453,483.95564573956204,128.50517505387523,123586.26379982526,181542.06812747286,147117.95338501973,14854.03878659798,961691,503.0504618252417,460.82643153360897,139887.20205937355,961681,961705,24,503.0504618252417,688.43385132019,566.0001132899965,55.87351159371567,252.88337232803585,1110.6254994371416,538.2415845260931,196.9592724909742,123586.26379982526,207048.06084578528,150699.6580458513,19905.0210967858,961681,653.7543834577143,572.0139858430036,207048.06084578528,961705,714.9991580151886,648.2700054761133,144065.44207407965,961705,961755,50,714.9991580151886,1738.9742011392143,1358.2720895884163,333.3135274976461,310.15802423925777,8463.237264782312,2148.3545005749484,1616.1175823124267,31109.940533533652,426640.94986299664,136542.39074554484,69900.72010709872,74,503.0504618252417,1738.9742011392143,1101.3190161943342,462.2017771535389,252.88337232803585,8463.237264782312,1626.1557169915359,1531.4839263042156,31109.940533533652,426640.94986299664,141133.93689699558,58939.35931298493,961725,1307.8342795778349,8463.237264782312,407219.2709094205,1.3592333158938896,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,996516,996537,21,489.2565304423025,595.601381143834,526.2870375031293,31.982862623472517,218.11235636707977,5282.979557030294,1254.9280750122339,1122.38905608205,118627.36657281067,266099.9062382398,172714.89794173726,31950.133473512946,996528,489.2565304423025,718.4733815528589,118627.36657281067,996520,996541,21,489.2565304423025,670.2494042274774,536.3883796273254,50.796925018446544,281.7534383108749,5282.979557030294,1549.0245468402027,1253.4247943898613,115976.52305531494,266099.9062382398,171014.28362055589,35085.15969867329,996520,545.1010238697892,1012.5477766505638,160680.13225038123,996541,702.4431203759426,1772.022008892666,147647.47407253535,996541,996591,50,702.4431203759426,1274.7349065443277,1153.8192701286755,153.7584692546342,348.5584599461043,8628.5935122707,2347.533846956869,1543.3326399036216,21246.124352455437,275711.5975072503,128948.69776236494,56968.73756184395,71,489.2565304423025,1274.7349065443277,971.198865895882,311.15514366003424,281.7534383108749,8628.5935122707,2111.3550398801094,1508.2677247013146,21246.124352455437,275711.5975072503,141390.63160774534,54937.9998614265,996548,972.5270958157638,8628.5935122707,121069.02204940784,1.137889564254384,11,15,73.33333333333333,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,997148,997168,20,506.67570913220953,591.9426751635867,535.7993652774206,26.22138891717238,315.97784732477686,2960.6014591633234,786.5447594784744,730.1993504084683,129560.79113682504,299891.6092524097,164359.82639438327,37389.82010665724,997158,506.67570913220953,509.66067142756856,152458.4090826085,997149,997169,20,506.67570913220953,595.342017132312,535.9693323758569,26.593141130336512,315.97784732477686,2960.6014591633234,851.7237033839892,765.9846493852616,129560.79113682504,299891.6092524097,164359.80498066003,37389.83233072048,997149,574.9802068055625,560.3516752897237,142710.72209192973,997169,612.0367803578399,927.1342944794999,80370.57857201228,997169,997219,50,612.0367803578399,1513.1644356699956,1023.152641245751,250.3601862656754,419.3948020660247,7242.931657830274,2124.7088399748723,1601.7895384015446,23402.728473406685,262246.7485022455,111223.39465336401,44653.058369858976,70,506.67570913220953,1513.1644356699956,883.9574101400669,305.63364413487835,315.97784732477686,7242.931657830274,1760.998800948906,1526.766001408374,23402.728473406685,299891.6092524097,126405.22617544862,48988.362143816164,997199,1093.9329540163903,7242.931657830274,189361.43773218454,1.071961460527764,10,15,66.66666666666666,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,998702,998712,10,568.5721314361649,591.3516562119233,576.1723879805907,7.0775971328626035,549.9799996363504,1419.1451652315207,1072.137878512943,263.07426605003775,9780.230058643814,88315.8405949918,39281.00763584278,24480.996489376437,998707,568.5721314361649,1393.5009867237268,88315.8405949918,998697,998758,61,568.5721314361649,1341.2850470632711,942.1456836497531,303.17364375685344,402.6052657380427,3220.530080592324,1512.369312295238,666.3780600870145,9780.230058643814,152932.63516986818,65649.35493658626,34115.34150376213,998697,661.331387326722,1598.935896150937,57152.80308086384,998758,1265.9840695135115,507.32731052053566,191560.8417709632,998758,998808,50,829.642433047108,1265.9840695135115,958.0676679021632,138.0798111787036,352.337905993664,5674.992511008274,1467.9176741027136,992.0778104850842,22211.629836641885,285041.8050041081,86532.64523929573,52769.44555223402,111,568.5721314361649,1341.2850470632711,949.3177486283156,243.23342273817494,352.337905993664,5674.992511008274,1492.3460518481552,829.3754082678902,9780.230058643814,285041.8050041081,75056.24246032926,44742.42799884426,998765,1153.6605458050076,5674.992511008274,49463.60682360315,5.801131442566615,11,15,73.33333333333333,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,1030100,1030108,8,567.5265962557474,596.7210809913801,578.00196777296,9.732461876684347,480.0593713281723,1776.0532086623982,1158.0410767361604,399.02974775291375,61169.947686752195,133438.17819499786,93435.43884121401,19078.52997612124,1030103,567.5265962557474,790.9020166872758,61169.947686752195,1030095,1030111,16,567.5265962557474,733.9000203109131,613.4928815694249,48.18381251233586,461.75859493895723,3256.0374690718777,1504.1719212579499,733.6928129668224,61169.947686752195,157660.21850803075,111668.5548270158,24818.83635156509,1030095,733.9000203109131,1624.150855062423,104105.18046667994,1030111,633.118924870103,2036.1210671273946,139438.48894763598,1030111,1030161,50,633.118924870103,1357.2415150146226,1103.529120279611,245.17402387349898,688.7241828192183,8183.455627056335,2574.888358072101,1728.6964115959645,56064.23191304773,539658.7837698929,215433.44582507576,126304.47368931217,66,567.5265962557474,1357.2415150146226,984.7324563498688,300.33807955167885,461.75859493895723,8183.455627056335,2315.3207370262458,1613.9947260153401,56064.23191304773,539658.7837698929,190278.32073463695,119215.08055883304,1030115,682.923956190668,8183.455627056335,298424.90931555966,0.9676172926735632,10,15,66.66666666666666,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,1030252,1030265,13,527.3529907474514,597.6687593162013,549.6184021816232,21.03484328132202,169.7910480561328,1849.4226126010246,831.918043700416,469.7755430770796,45716.860128403394,90801.14426591771,75407.24240240577,12199.476698873348,1030259,527.3529907474514,482.2043135435435,80285.27013095241,1030251,1030267,16,527.3529907474514,620.394932979001,559.6407303050548,28.85592302147618,169.7910480561328,2457.39414827984,996.7574681194006,686.4673515530088,43150.04634991717,90801.14426591771,71516.90180199096,14699.455573060633,1030251,620.394932979001,350.12140751459344,48699.6293620393,1030267,622.690628236976,7500.332659289186,189044.21149561813,1030267,1030317,50,622.690628236976,1369.335282036383,1097.2484058245882,228.17896503738777,299.61475264078706,7848.420159497069,2384.1799756512123,1733.1412994051532,74571.45700601538,744341.1777538577,255585.88193045463,157806.75636940176,66,527.3529907474514,1369.335282036383,966.9192723653074,304.50908722936833,169.7910480561328,7848.420159497069,2047.8351253404703,1656.3073100974914,43150.04634991717,744341.1777538577,210963.0988690089,158558.33980954945,1030270,690.9876937920559,7848.420159497069,223488.62409527693,0.8918166491028893,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,1144803,1144844,41,358.28712423412406,598.4561777822636,476.79826023399323,79.3636896367834,353.8375333398084,8832.21048209337,3585.053465210557,2286.2832534479203,69676.58789005099,649308.2351241204,255100.49346728495,106607.96325935826,1144833,358.28712423412406,3129.9803513760276,123028.9778873254,1144825,1144841,16,358.28712423412406,446.619715924498,388.8687859460707,27.07811867212798,943.7531456901216,8262.459379627835,4614.05570325513,1936.6844005306634,69676.58789005099,474854.0794812655,229014.00842987033,105171.46243935794,1144825,430.48000206570316,3068.4236995565,226780.30624373007,1144841,476.8336386875952,8832.21048209337,434657.4850385071,1144841,1144891,50,476.8336386875952,1244.8771940832798,956.5340029181347,170.22647041543374,180.40232814462235,8832.21048209337,2186.9293015792423,1987.0928085759176,106898.36574990283,649308.2351241204,239265.5654446657,86923.80572918117,66,358.28712423412406,1244.8771940832798,818.9181927430889,285.15199537471983,180.40232814462235,8832.21048209337,2775.3235807733963,2232.1487115530585,69676.58789005099,649308.2351241204,236780.339501685,91786.7964427585,1144841,476.8336386875952,8832.21048209337,434657.4850385071,0.6230127699789232,8,15,53.333333333333336,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,1144967,1145002,35,303.3414027646335,582.429313767814,413.2425963333396,72.47927502726503,753.031207852636,9655.0261522173,3829.830601177437,2442.208835226073,132592.99038787835,1015186.4580460084,237337.9681968946,155033.64812894596,1144994,303.3414027646335,8069.22449805432,1015186.4580460084,1144986,1145002,16,303.3414027646335,499.0396318229556,363.3678401090508,53.09657238803118,1886.2417660522735,9655.0261522173,4931.986663007882,2631.7439547593476,152006.18868980304,1015186.4580460084,292959.68628209055,205713.8453981624,1144986,397.4181719468454,4114.871200900461,240388.33707149772,1145002,554.2516728196498,7890.26526803757,225867.75378526258,1145002,1145052,50,554.2516728196498,1271.7009823381998,1028.4035758902103,176.4184401754444,345.6833811452324,7890.26526803757,2361.194472468161,1857.1537855508354,61643.1383042752,435278.08502151817,195143.35435080706,73437.26083341712,66,303.3414027646335,1271.7009823381998,867.182791458414,324.78805181172606,345.6833811452324,9655.0261522173,2984.416821689914,2346.4253485317754,61643.1383042752,1015186.4580460084,218856.40451596686,126892.86355835976,1145002,554.2516728196498,7890.26526803757,225867.75378526258,0.5924380084414038,7,15,46.666666666666664,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,1145291,1145310,19,412.2865415310236,568.3367578720475,472.51499666199675,51.99739541983557,373.2626421167808,7099.818237110017,1347.702174766204,1401.1912246836418,182895.01086689052,236919.6095725299,207966.24386254675,14404.923976070073,1145299,412.2865415310236,999.6929528610273,202559.3182255509,1145291,1145307,16,412.2865415310236,566.9277765543569,459.2358149126698,44.9019745874041,373.2626421167808,1750.63816935425,965.1018461609193,335.5373325530039,182895.01086689052,236919.6095725299,207981.66352630992,13470.129660801525,1145291,566.9277765543569,438.36514459979594,198655.27654708797,1145307,518.4760453266381,1581.4711505430632,232657.93968829003,1145307,1145357,50,518.4760453266381,1283.6195097055165,1028.6380784859443,244.32446357495044,300.58276730378276,9070.416804094506,2930.680347906178,2134.365001211489,69752.11107916376,520528.30749153305,198395.12107829828,79926.52165787881,66,412.2865415310236,1283.6195097055165,890.6011661045444,324.43208400126537,300.58276730378276,9070.416804094506,2454.1764686952065,2046.4579591783806,69752.11107916376,520528.30749153305,200719.13136872533,70003.19415554065,1145333,1202.9081478454957,9070.416804094506,520528.30749153305,0.7253495401620697,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
